Id,SalePrice
1641,176681.2213513208
1642,228968.63261590063
1643,239280.0227871244
1644,225977.61142944006
1645,179452.289585327
1646,156274.08575178878
1647,176057.95042660143
1648,138619.64515387098
1649,140042.23679356152
1650,122102.03898976429
1651,124156.17670665096
1652,91419.19260576567
1653,91256.59790676694
1654,152778.47348866623
1655,163409.974603958
1656,148269.01436968995
1657,151190.35812629486
1658,151793.98617392723
1659,158287.50546942753
1660,148694.6722972404
1661,416114.0654582557
1662,386622.3980943837
1663,395382.71234351996
1664,462703.75364265643
1665,329265.4978897067
1666,342928.18267229886
1667,336007.13952245703
1668,326734.5720090184
1669,289091.167187404
1670,345694.6111459561
1671,264036.7479111432
1672,497099.1115353181
1673,292221.6257112443
1674,245029.38742525433
1675,179491.2315303665
1676,175814.16377056524
1677,210762.763725602
1678,494874.2571387008
1679,376878.6315024845
1680,298387.31760767224
1681,239035.1366194941
1682,314931.74552133854
1683,189018.5726413406
1684,174435.5686826489
1685,173163.27507961108
1686,165949.6902865765
1687,169496.34512287055
1688,184884.96486595296
1689,187251.32288585725
1690,177264.21262334022
1691,175794.06435409904
1692,261386.06081709726
1693,174224.50126757997
1694,185211.31638813493
1695,169280.58258086763
1696,277172.40057584364
1697,171737.2602808763
1698,326892.4275761905
1699,312714.4400352696
1700,235863.36907858317
1701,251077.20848265672
1702,267647.8989180094
1703,251719.6767344921
1704,298191.91589805903
1705,222882.22597946643
1706,402260.2611137525
1707,202197.64003331907
1708,210747.14285655975
1709,300630.0069445031
1710,224449.9626292053
1711,252242.67566365277
1712,230480.1426623931
1713,267861.39146996744
1714,223303.98239626098
1715,193113.5573591431
1716,178529.76812766967
1717,180122.67410352136
1718,119005.27066596036
1719,204244.76450998159
1720,239305.47804639197
1721,174298.73101850227
1722,108531.76708799916
1723,150766.05754808412
1724,201746.37693605546
1725,221151.41284499923
1726,183441.37419993567
1727,172833.75722948235
1728,180110.5420105863
1729,159531.49484463042
1730,141429.62934118204
1731,129957.52597321717
1732,134557.951179726
1733,125640.09336442109
1734,130789.38772677729
1735,128214.8894220099
1736,119054.90448945263
1737,347566.604902996
1738,209988.8912026041
1739,268342.1437330257
1740,177624.0328505719
1741,169260.12179822417
1742,170314.6934136486
1743,163169.64614317397
1744,301093.88896999793
1745,233454.3676565812
1746,250100.16493954012
1747,218767.75901106437
1748,211722.3730629762
1749,161934.36859435294
1750,145416.70205939852
1751,222382.1576221405
1752,125853.68392098331
1753,144303.4101874599
1754,226968.25781311895
1755,169007.4516567219
1756,122708.720115386
1757,120162.86102511932
1758,148680.46692490915
1759,162780.61160012678
1760,170863.19504942631
1761,156492.06159422058
1762,182811.9340194792
1763,165559.34760050717
1764,116472.29504156571
1765,172521.17104870704
1766,163277.59481939484
1767,205025.37870402477
1768,137962.42524519275
1769,182886.26687944497
1770,139558.52037906062
1771,141123.83921015722
1772,143181.92613039928
1773,136980.20923887155
1774,126887.30784452586
1775,131481.4687732323
1776,120830.22543793167
1777,119797.05559511964
1778,130350.07029947505
1779,104113.74756071897
1780,180789.26047629886
1781,137503.3476809684
1782,90090.69827728647
1783,134494.00314100774
1784,88749.86168308574
1785,119022.2515786977
1786,141119.8861942301
1787,167465.73939745245
1788,56355.53996183765
1789,95401.77949222962
1790,77681.18309269426
1791,169712.1212959939
1792,144679.64348353646
1793,146236.49742982993
1794,142001.9481769532
1795,127661.99370698105
1796,117604.88683900738
1797,116696.16295627465
1798,130617.9294866585
1799,113657.45986709831
1800,112398.75072688682
1801,125636.62781122135
1802,156345.93787299635
1803,161347.49087696875
1804,141348.90299967607
1805,133920.57555259822
1806,112591.57170823976
1807,148495.18879931048
1808,127581.4615550371
1809,114733.08831261267
1810,138570.1301107637
1811,95523.66995231569
1812,106916.0310836582
1813,127014.22942690381
1814,97658.39824623092
1815,62554.50726831221
1816,99926.7329991908
1817,121465.89210434938
1818,139125.7452502368
1819,113086.68015616336
1820,69583.3311423896
1821,114331.9310509841
1822,152158.75275424178
1823,55523.91937066367
1824,125866.87880776067
1825,129007.23778054581
1826,102445.7889948802
1827,109015.13050033699
1828,140838.97862897566
1829,118237.75671104874
1830,145854.99357053966
1831,157477.03823189146
1832,110328.20548026648
1833,151650.03707305095
1834,134424.97851338546
1835,162604.05772295437
1836,134577.9746143768
1837,85010.07993279594
1838,122240.17005116792
1839,86066.98293116334
1840,159463.94546733593
1841,141190.2126945598
1842,86435.43665479665
1843,137683.65556180605
1844,137852.7915564398
1845,133690.62259125672
1846,148914.16846439705
1847,140250.6089060369
1848,54639.063063581976
1849,118400.45093498097
1850,127089.8789453435
1851,147348.18502523692
1852,122730.95350386594
1853,136578.59225123705
1854,177934.0719176582
1855,162857.65426553052
1856,221064.10234263443
1857,153480.39427129392
1858,135020.24494061907
1859,121098.05753082808
1860,153538.59743114834
1861,115902.06533711546
1862,277711.3499650387
1863,275296.4863326477
1864,275296.4863326477
1865,318619.72633377585
1866,331155.0658017415
1867,240414.45695580132
1868,293130.4756361443
1869,200065.81305920615
1870,246333.0896059614
1871,247221.48267195566
1872,171577.71578043583
1873,239872.5074719627
1874,138431.46787972414
1875,209216.03059772548
1876,187540.28803304027
1877,209228.78725025777
1878,212081.60192326846
1879,128536.16159230581
1880,139779.190942421
1881,237059.00332616566
1882,245001.082954125
1883,189530.93103945808
1884,221847.71915805087
1885,259084.93314281615
1886,286369.20546143857
1887,203134.70184009444
1888,256288.9832391208
1889,162462.8598183989
1890,125829.58962815085
1891,144121.15783533602
1892,111866.50517879472
1893,140932.89274937683
1894,129144.6130100697
1895,146796.59992754416
1896,123161.96889341278
1897,111662.86095215667
1898,97417.71138495415
1899,125897.9638542266
1900,149524.88207232024
1901,148897.50025088887
1902,133640.37852067882
1903,208216.9449540106
1904,136422.9005943115
1905,181048.6506562778
1906,139628.44641899408
1907,195318.30428720888
1908,113917.50892454849
1909,135372.25320344014
1910,128346.12798613246
1911,193098.56555957603
1912,283436.1502506209
1913,151379.7095049334
1914,59682.715388701676
1915,320627.7235199796
1916,69173.34918983979
1917,258350.5218764843
1918,135166.3174317215
1919,165441.36703452768
1920,150310.30301372375
1921,391121.40135818685
1922,314660.66494865494
1923,195160.01455354417
1924,215852.59782329708
1925,227027.629695584
1926,400539.7442041449
1927,140167.40321043105
1928,161356.9022027307
1929,124099.69901833568
1930,121133.64127694204
1931,134365.99574929962
1932,131932.49094637722
1933,173111.38774502408
1934,180749.0092435266
1935,174882.58634087475
1936,194612.14943594683
1937,192996.59085248597
1938,172952.9619836243
1939,249699.53225865256
1940,203152.4697667675
1941,177341.65517479842
1942,191503.6388471284
1943,209550.41731130137
1944,315519.4303782018
1945,357266.73302263144
1946,171304.79927484074
1947,289886.01480500016
1948,185741.73096347926
1949,242911.64576935355
1950,173952.44992672245
1951,302612.857864713
1952,247899.9330024743
1953,172824.25683141415
1954,205137.2796925303
1955,131573.97051596057
1956,278153.61295311444
1957,155672.36637277438
1958,311650.98214734695
1959,142516.68005287868
1960,115459.70102692785
1961,123608.5464295359
1962,91448.23183357203
1963,97469.49760751773
1964,121583.0634608178
1965,152760.684957173
1966,169426.91188311743
1967,256993.07006923825
1968,386450.0007529131
1969,394857.0292857769
1970,460376.51983240264
1971,374194.37590991514
1972,351187.89898921177
1973,253134.2782465851
1974,326099.3183736139
1975,484942.59431123873
1976,274871.3392395152
1977,315456.97845053265
1978,323855.5584993202
1979,311206.976777935
1980,196874.26029018027
1981,344628.2657381235
1982,226169.7130850088
1983,212546.42365339314
1984,169605.0131501145
1985,219566.27573403114
1986,238061.61098546267
1987,184199.23016227758
1988,181275.60369742196
1989,184306.33276553912
1990,231093.2366328506
1991,208967.25090505058
1992,213672.08979596154
1993,176540.66917028747
1994,232258.45342476544
1995,181788.98109760942
1996,246183.71649273584
1997,319261.1199895911
1998,345865.95146548684
1999,239653.98639613952
2000,312132.50100052933
2001,261059.4209071748
2002,245862.61299720447
2003,240368.96987385824
2004,251222.398685452
2005,232499.97016871744
2006,215629.1280240762
2007,251913.06051041023
2008,203925.04067867476
2009,190728.46402222654
2010,183733.27329706034
2011,126851.16725821364
2012,186926.4679072439
2013,188156.67443529938
2014,193801.03498508976
2015,197009.77781554512
2016,192433.77534431743
2017,198671.73113100324
2018,127652.01941377085
2019,133346.24664279408
2020,114312.79527152475
2021,114852.40373761558
2022,180070.74093840367
2023,149600.33242955312
2024,220996.04162300608
2025,328029.6348001645
2026,194884.57576110386
2027,148045.25831071872
2028,156687.2562664894
2029,172251.98430138404
2030,266015.1079064188
2031,239229.3785564362
2032,246961.66201645593
2033,262840.27783193893
2034,162383.2726039924
2035,200310.69844463043
2036,200511.7839669755
2037,205362.77967563955
2038,303521.7845016394
2039,222106.48898615086
2040,418550.84960544406
2041,261117.6042915208
2042,200105.22163836658
2043,167445.7313736724
2044,162971.59395647977
2045,233416.80531753984
2046,139877.02818937524
2047,149561.2747962064
2048,135750.7566745027
2049,140408.66228481656
2050,172906.48101639113
2051,103328.90876833384
2052,140138.5389718644
2053,141895.4942716241
2054,78267.53898443769
2055,158498.84894806292
2056,114323.42414388065
2057,121861.38262443572
2058,224406.87892524205
2059,129514.9057194161
2060,152516.7868351691
2061,186048.21470450753
2062,137313.86333880798
2063,116190.96166528635
2064,135036.630945886
2065,121746.99629804108
2066,172626.17973512784
2067,123250.45072418384
2068,140576.39438836908
2069,85704.31961022844
2070,115012.19487282462
2071,86678.86406270108
2072,124498.24977262074
2073,140012.49890600747
2074,190065.9995218297
2075,143681.31264984526
2076,122046.49277723489
2077,149436.61153708247
2078,133513.01879837734
2079,134501.5233929806
2080,113384.30868534865
2081,130375.40196306103
2082,127701.83790481805
2083,144225.7835399162
2084,109838.2765430174
2085,134285.03076692933
2086,110313.46045205701
2087,128083.22448629318
2088,107783.96498580524
2089,86706.12341631453
2090,126633.61608602313
2091,121557.36922539728
2092,132761.12227859118
2093,148218.52381491888
2094,146177.8063585103
2095,149382.64050971236
2096,83512.63498587684
2097,98802.58063985422
2098,152318.48101981517
2099,60314.54077825791
2100,90711.23768757192
2101,127245.49762696613
2102,147091.901515003
2103,100293.62782801008
2104,131513.04112558434
2105,124612.6001045463
2106,85315.69240856807
2107,221206.66500775673
2108,117855.76261171831
2109,117130.57451769277
2110,126945.51948069516
2111,152755.29943354477
2112,138810.25318834398
2113,115053.40240432974
2114,107070.92713645249
2115,148688.0691953008
2116,112751.59968208612
2117,148659.36626613096
2118,120049.58999304428
2119,108039.19919832045
2120,108969.3617727182
2121,107489.36369515877
2122,101657.51130576058
2123,81121.29830919855
2124,183259.3113427435
2125,130768.69928757448
2126,166067.82424007697
2127,144648.2505999674
2128,129908.53240877738
2129,94731.87622107418
2130,148456.0154040973
2131,156588.6708589146
2132,112106.85475689036
2133,118415.97601492428
2134,114605.30823323825
2135,98513.67501137749
2136,73772.47993755751
2137,120779.37647950769
2138,138670.16773941022
2139,148796.3001890661
2140,133761.1206340325
2141,144105.3133791582
2142,137117.98756223466
2143,138035.0595743868
2144,124092.22916891411
2145,135287.65701464927
2146,140787.23046917864
2147,155677.2880795024
2148,132896.56121636115
2149,132069.54760184314
2150,221484.96492460516
2151,148352.24826118798
2152,156095.4645794448
2153,159581.99182582297
2154,98136.8228033288
2155,133952.03246657763
2156,228084.10600585706
2157,243765.89318866507
2158,224532.26723751874
2159,214819.5494009376
2160,179863.76476132555
2161,253785.42292143413
2162,421022.29430685024
2163,338652.2078022246
2164,243645.4322475292
2165,172551.43092116062
2166,142779.53497364203
2167,209017.8045204435
2168,213408.94996202944
2169,189559.21371504132
2170,220329.94976346265
2171,139194.65171623655
2172,143313.52705059995
2173,159881.8660722721
2174,227678.4230879859
2175,307174.92608141695
2176,333804.02993006463
2177,248483.02964449162
2178,213959.15478078485
2179,141844.58648795338
2180,166621.83170201103
2181,191583.85828386954
2182,218680.67956773067
2183,195615.9129746375
2184,135945.68995409695
2185,124736.92087650659
2186,148568.3760907458
2187,149499.16537303283
2188,154926.8935563424
2189,183995.3581493121
2190,79639.01636747572
2191,84565.59354601112
2192,87402.2859980572
2193,93615.45558452455
2194,98947.3092413037
2195,124923.38063023436
2196,103245.36127174621
2197,109557.96504701918
2198,156510.80764577724
2199,150831.3603678496
2200,117180.43446567708
2201,125467.44835992019
2202,192131.39671924477
2203,170761.2654963972
2204,178650.07866525132
2205,108544.99405858546
2206,131541.27202537592
2207,223333.54503413534
2208,228229.51002428329
2209,187081.3614262884
2210,116048.0433089153
2211,112013.81775721861
2212,115639.90644094335
2213,100506.64772758979
2214,137623.9192705122
2215,93756.64680601978
2216,139919.69995931184
2217,66232.51473256868
2218,66590.04124744573
2219,66405.0051344933
2220,67600.30427711998
2221,322021.6378358944
2222,251998.07978814357
2223,253569.40212488576
2224,212549.24968571513
2225,131552.23815387062
2226,161683.5421980335
2227,194688.46929518398
2228,271512.6881896016
2229,233512.75090824894
2230,153039.76337699563
2231,211545.7658880617
2232,183915.67794908892
2233,176025.72875369637
2234,236132.65770572933
2235,196284.98217459754
2236,235897.80694453913
2237,345706.9611167536
2238,211363.87018882053
2239,102436.65813160225
2240,165427.8449199445
2241,151212.13811178075
2242,134936.10186824156
2243,122876.7185810547
2244,85787.20758418058
2245,85556.8444008058
2246,146847.31989817097
2247,96576.83997206177
2248,127465.48464057631
2249,127897.56425510987
2250,133022.4145038182
2251,134200.7626651057
2252,168895.5158065042
2253,157885.95772109102
2254,177845.97952008454
2255,183445.1296323347
2256,177079.701160529
2257,191505.7553410681
2258,178504.81391453557
2259,175394.1259039552
2260,149377.0071748835
2261,203451.95860922965
2262,206547.4401121258
2263,330223.9240805609
2264,365722.6431889803
2265,156170.44551029085
2266,276760.74425456696
2267,365582.11189242825
2268,359004.8620350015
2269,163095.57851350325
2270,182419.80245926676
2271,239510.89578914118
2272,218887.3315808743
2273,159977.1365090796
2274,164991.81230667612
2275,166484.20649629427
2276,178521.11031918644
2277,179735.7528670855
2278,154982.27705623195
2279,120163.00749524607
2280,120758.55959721057
2281,178067.6132777933
2282,174603.95966257082
2283,94892.64240310877
2284,104561.91815067902
2285,162873.7000425546
2286,131200.25599984973
2287,339460.13277714205
2288,273570.04964919353
2289,364751.55572985165
2290,449421.90654850996
2291,306678.7490035389
2292,411655.62572743685
2293,470583.9056668114
2294,387257.20043148135
2295,508462.0450287059
2296,287211.3070382861
2297,299564.73836943903
2298,318019.23019927926
2299,346113.2223219336
2300,329420.07657248684
2301,280348.0600793676
2302,240527.8789923233
2303,241047.84657936625
2304,232145.69517761405
2305,180651.74964102695
2306,180216.08261717483
2307,182167.66224955404
2308,222980.30053735463
2309,275650.2542667348
2310,210681.27626637637
2311,197219.76504509494
2312,171384.263145805
2313,170858.87701897282
2314,175841.15191168818
2315,172567.40127015323
2316,185962.68364187094
2317,178564.60604109385
2318,168714.94746663186
2319,178829.56434493265
2320,177836.35013154885
2321,246413.64036433832
2322,161278.47035702848
2323,180400.11757616224
2324,166291.50837593747
2325,211304.66424641394
2326,163859.4587468981
2327,219730.68575799293
2328,217472.28724308967
2329,177188.59387873465
2330,177327.3417906521
2331,349095.9645836807
2332,408115.46278169693
2333,301102.0833581871
2334,255279.56134276025
2335,255414.89425477994
2336,339367.12406483915
2337,197054.88222280188
2338,270325.2786317879
2339,225217.7917173404
2340,417491.426847457
2341,225162.2112456618
2342,233446.09824081694
2343,225996.54947264193
2344,239614.42944250346
2345,229410.54222979496
2346,214105.19201305145
2347,197003.9929876279
2348,227282.75733048836
2349,151017.77669270887
2350,278338.6576698929
2351,249541.0102089195
2352,245376.64067708052
2353,202133.2717891868
2354,104398.22501186331
2355,167972.67709567692
2356,150589.47423675045
2357,193874.60801568712
2358,194132.07737588725
2359,119862.55384396254
2360,123763.21193460624
2361,133225.63517486947
2362,264747.8099466921
2363,142115.66041814353
2364,148118.82810521242
2365,211271.57639868866
2366,196020.02543103322
2367,218184.2022751808
2368,200883.30869171975
2369,219334.53224615753
2370,169198.70335262522
2371,168329.57492880593
2372,188300.49052915652
2373,252870.19990989694
2374,285940.5564057035
2375,244297.13285367817
2376,264547.1258236378
2377,317511.8310517729
2378,139729.12160123198
2379,189989.06536275643
2380,150726.54729284166
2381,161084.69214776563
2382,199926.76440094682
2383,216321.11547653325
2384,237599.7260651334
2385,155868.56237511494
2386,139387.01518184686
2387,137697.07450991945
2388,98130.26583296234
2389,126040.8244932526
2390,140823.50111926068
2391,130163.13659677688
2392,110490.65278711125
2393,178481.1055895894
2394,145760.31806959579
2395,193133.91021257042
2396,149124.9104936125
2397,209298.4642810547
2398,127219.60505071284
2399,54290.081368433115
2400,54378.437620573226
2401,119206.26991225098
2402,132152.64324115732
2403,141000.13149866014
2404,150128.86508660327
2405,151556.75471666464
2406,135315.20461618257
2407,122028.01513083314
2408,138870.82955912602
2409,134532.71330394148
2410,171199.31634477596
2411,126235.3559591964
2412,155138.0120083053
2413,140384.0560504626
2414,139235.68664173133
2415,136995.3104265202
2416,111710.54374203038
2417,130661.89805164089
2418,129657.39044458704
2419,133477.02282877386
2420,124976.59379978303
2421,143605.13614541286
2422,119105.62663344534
2423,125815.91513403466
2424,161090.8761841699
2425,169436.05466808518
2426,124604.02338681073
2427,134494.4686780219
2428,168797.35723335654
2429,116344.01344881137
2430,127137.4382782527
2431,115310.84381720256
2432,134486.2308467191
2433,143809.10547310745
2434,139124.35626359147
2435,149668.49010085888
2436,98431.79694460321
2437,108239.72265403555
2438,120620.02888524072
2439,116734.96276694807
2440,126451.34023550253
2441,100731.25435163146
2442,102664.02921035486
2443,115782.76172139516
2444,116787.27498336605
2445,89392.44354603262
2446,131959.0673080426
2447,217180.11426536806
2448,134807.76274152394
2449,111109.41699332783
2450,157873.01582786025
2451,109711.45731710465
2452,196673.08581283464
2453,92995.22233498734
2454,111252.7162974209
2455,110209.21512924257
2456,136641.21676323554
2457,119915.29509803344
2458,105550.41085814039
2459,111495.77787731118
2460,138117.81705829804
2461,114216.27461780536
2462,133161.70996589586
2463,123552.84449016096
2464,161060.16179230655
2465,129442.19521431757
2466,122777.13762965832
2467,168044.1113566181
2468,84467.67359224882
2469,93768.5656295844
2470,185484.02024530756
2471,204023.2487948183
2472,166704.06907972062
2473,117060.36392452534
2474,93446.52611217149
2475,241237.3320537261
2476,110715.54030215436
2477,131956.44028826067
2478,167501.1102986702
2479,119680.43024508953
2480,140995.80119140964
2481,131156.84007143066
2482,130056.57059548562
2483,116844.203029548
2484,122353.8852924316
2485,126663.3216015828
2486,153879.9442870145
2487,183338.2590245064
2488,155950.922566764
2489,154872.32735265756
2490,149690.23255611598
2491,95535.89067587709
2492,167396.7992746305
2493,145367.98237187613
2494,158258.57286106798
2495,94844.70552601686
2496,218691.1979638458
2497,143237.1791354191
2498,111530.03098395809
2499,86193.75334200062
2500,133983.42230391497
2501,133806.81102464884
2502,144815.2548345129
2503,107467.899845353
2504,202007.04755142418
2505,213402.77395520365
2506,259309.11925434502
2507,302766.6553791158
2508,258758.59643064503
2509,217724.91227007392
2510,218398.4988711645
2511,188701.64489368393
2512,212861.8973981991
2513,222310.72390930884
2514,244152.66861041402
2515,146492.4824416755
2516,159977.7944250901
2517,136269.5589549184
2518,147726.60738181058
2519,228787.82662247933
2520,203517.62426026273
2521,189066.13301254963
2522,217244.0900778221
2523,125626.75024461433
2524,139277.6834145207
2525,141057.8128166068
2526,137803.49080285258
2527,113801.96197341064
2528,132495.52047027115
2529,133517.2250296557
2530,117636.0411548622
2531,239329.03004831757
2532,229533.0495924362
2533,199396.56829679376
2534,245111.39616243538
2535,294286.28007500526
2536,231311.07289017405
2537,230572.57137784327
2538,186229.7272836443
2539,185733.61403463208
2540,176090.7757307756
2541,182747.61451897045
2542,160866.91395378573
2543,134662.31285909045
2544,126365.21480511127
2545,124068.47188894948
2546,145449.03489990183
2547,136739.0118140558
2548,141751.3338415
2549,155403.30704167
2550,404980.8294907596
2551,145414.76254419453
2552,133108.89870594835
2553,79571.67962505604
2554,110472.24083525744
2555,111958.663104204
2556,102208.69602882242
2557,114614.59713487179
2558,153236.95046935443
2559,130698.73984442723
2560,109724.53863105022
2561,155755.8978263973
2562,100457.5364381632
2563,130820.72812701378
2564,160038.5465354143
2565,117706.3852495244
2566,136472.26962198794
2567,128274.37274654189
2568,182311.50718557741
2569,190658.412233852
2570,115264.99022167413
2571,167475.96090056602
2572,190290.06671780653
2573,235166.6959522877
2574,268507.6963948563
2575,116642.41404535802
2576,132595.52834494237
2577,153294.97576028592
2578,97955.22437083238
2579,69933.03082146704
2580,115929.50237533478
2581,132124.0901259759
2582,120114.55234437919
2583,249879.3684666015
2584,165814.43377615412
2585,172648.33689195753
2586,207022.61145926008
2587,214219.92278333261
2588,165124.30955119725
2589,143727.09059062146
2590,234260.35502321232
2591,199788.4632157454
2592,217246.74597877148
2593,235684.64547741573
2594,179598.71926512936
2595,207288.704704138
2596,311752.5868387074
2597,175935.89645702447
2598,258438.17291675237
2599,307466.7953213698
2600,133492.70172594074
2601,132518.2111718691
2602,85335.88301004603
2603,82964.48826882467
2604,82879.97044650264
2605,82691.31248730874
2606,141922.18224418015
2607,178898.70343011996
2608,200135.20477854775
2609,167243.47224912484
2610,107446.14952898373
2611,143302.11383528815
2612,154095.31820581233
2613,130470.77042820194
2614,125463.76080042428
2615,140527.780223569
2616,138868.81514479275
2617,176043.4297097754
2618,192393.25313991518
2619,219611.27397822824
2620,185758.6716494825
2621,186989.2862978608
2622,188267.14294150917
2623,236126.17422854822
2624,257514.01263475575
2625,308038.17757989303
2626,158485.37789377922
2627,199195.0099983984
2628,401599.10119090707
2629,410374.0119971222
2630,347426.1554673605
2631,413151.34201056056
2632,382196.14218655066
2633,283378.61452674295
2634,384889.2207299482
2635,148064.9423058698
2636,200051.7392386501
2637,183146.45305695318
2638,243828.6070709371
2639,175197.26530683727
2640,150345.47905733346
2641,111230.45918158669
2642,192959.90159347735
2643,115299.33538145154
2644,133920.41015468587
2645,90415.26973879572
2646,86775.70148921262
2647,96243.61002737672
2648,136598.09546494833
2649,129039.06561045662
2650,161839.80192206035
2651,151220.28753604708
2652,454553.4544577322
2653,235178.0042626855
2654,242443.77136760176
2655,366504.0502241154
2656,313435.8683711817
2657,335403.94686560053
2658,275773.237628408
2659,287767.71151603654
2660,313689.9793613413
2661,346352.67684135365
2662,369011.6896145125
2663,268264.00048012636
2664,276644.19348520617
2665,317833.74394067837
2666,271298.77947614354
2667,162050.9918466938
2668,171838.66395453186
2669,171918.28105105067
2670,277562.54400985624
2671,174726.11931961123
2672,170654.932938314
2673,202465.94379816897
2674,206163.91688290995
2675,173758.3186184957
2676,183231.7327720839
2677,189030.97604084839
2678,269374.813661603
2679,281913.4441516162
2680,277201.2841229779
2681,405360.61361577397
2682,318048.0934066428
2683,463772.0618010221
2684,303054.4159509683
2685,317331.3962161873
2686,250959.42301004156
2687,333299.1926084865
2688,226809.03105629014
2689,207281.57954261222
2690,485497.98274596134
2691,186500.80670667609
2692,115088.98353488353
2693,197854.40386439467
2694,104712.30938459179
2695,190714.5650222922
2696,182463.2955053113
2697,189660.33658245078
2698,196463.68652112596
2699,176101.9405838246
2700,161854.66918989475
2701,152667.71981170579
2702,117711.02007516671
2703,138306.83987508502
2704,147588.42864748905
2705,129743.46714596105
2706,120888.5819108978
2707,123210.98554094399
2708,136309.32218718374
2709,101675.88978600997
2710,125850.86102335257
2711,298551.9481056028
2712,345630.1242488061
2713,185392.08994913008
2714,147783.41400475873
2715,167844.24075274778
2716,164255.27797622292
2717,174751.36368515377
2718,237969.40587161586
2719,157973.78764427625
2720,179037.27083459962
2721,143558.66186041772
2722,152474.36878524904
2723,142554.45087876538
2724,130759.5643006011
2725,138208.95628790974
2726,143139.67378548515
2727,160140.63237444506
2728,169358.88430371182
2729,155220.60197278488
2730,143254.84460300353
2731,119154.3281655218
2732,118545.87277646859
2733,158133.45965896838
2734,131268.97879690403
